OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	A	B	C	D	E	F
2060	856425	2539920	0.999277129089	-0.964085003199	1.29327130138	-0.0561174994247	-1.52691799285	0.254572065008
2076	855600	2541812	0.115700771927	-0.166152506285	0.740638053777	1.45616867741	-0.370819026531	-1.7755359703
208	855203	2539949	0.646673412049	1.8045018061	-1.19886436684	-0.722907417179	0.0711418685569	-0.600545302687
2080	855362	2542559	-0.295483077335	-0.795551058301	-1.11339593987	1.17757943905	-0.517650162922	1.54450079938
2081	854882	2539026	-0.182876938294	-0.103282185039	-0.606261236122	-0.880670064635	-0.386410313596	2.15950073769
2082	854544	2539378	-0.735609576305	-1.30626618435	-0.171019480751	0.0516215275603	0.24844615495	1.91282755889
2083	853036	3361518	-0.0681184954282	-1.01282566607	-0.960224796944	0.291431749243	-0.227807631873	1.97754484107
20834	853167	2542513	0.536322362912	-1.18683977002	1.37774408556	0.897406793447	-1.18683977002	-0.437793701884
2084	853168	2543205	-0.0405205159104	-1.05912748249	-0.684519447649	0.566411629365	-0.684519447649	1.90227526434
2085	852873	2541139	0.257571213388	-1.57108116671	0.0463524949144	0.910971054005	-0.955465319725	1.31165172413
2086	854119	2540175	0.265364310673	-0.926036604991	0.452547634632	0.469139616016	-1.64923757996	1.38822262363
2087	852239	2542062	-0.565632916046	-0.287795013992	-1.74186769859	0.573427255506	0.702441335476	1.31942703765
2088	856731	2543122	-0.729648831096	-1.27286744774	-0.745588468804	0.661336098062	0.461640504052	1.62512814552
2089	856830	2539401	0.218292938307	0.170730437408	-1.18048654056	0.853862640583	-1.40935476944	1.34695529371
2090	850611	2540875	-1.57646367882	-0.0470311970373	-0.952978815748	0.644520300804	0.564259542189	1.36769384861
2092	853456	2540878	-0.439084312197	0.768688455999	-1.96835781309	0.0626822682663	0.568991245266	1.00708015575
2093	854328	2541805	-1.57888325458	0.0326118449649	-0.659041786565	0.154773833143	0.337731580614	1.71280778243
2095	851557	2540939	-0.529469369814	1.23434173981	-0.856187567409	-1.46663088432	0.848498935413	0.769447146316
2096	853712	2539862	-0.568830581434	0.60070626426	-0.922831089187	-1.37221807422	1.03156926758	1.23160421301
2097	854284	3361462	0.217034297621	0.222009930569	-0.0565488352474	-1.05380966468	-1.17506515803	1.84637942976
2098	852834	2540487	-0.465799350073	0.773484627966	-0.748246762583	-1.48769312946	0.438501250782	1.48975336337
210	854063	2540695	-0.144326253751	-1.58421082798	0.616596692617	1.38485704281	-0.889513346318	0.616596692617
2100	854735	2540191	-0.488971731097	1.27458887674	-1.11516013963	-1.24006141327	1.0329618278	0.536642579456
2101	856422	2541268	-0.00260468653714	1.16216537486	-1.06019541678	-1.56071761351	0.834925229784	0.62642711218
2102	856742	2540109	0.49878262168	0.616360488956	-0.963499082096	-1.28712761411	-0.467059198043	1.60254278361
21025	850490	2543301	-1.09069438316	1.18510296648	-0.683633470843	-0.98011840783	1.39561792855	0.173725366809
2104	854435	2538912	0.337356629013	-0.231458994985	-1.97603526595	-0.074878430357	0.848509350469	1.09650671181
2106	854810	2543070	-0.990088599444	0.538366607986	-1.56401769801	0.147264555383	1.44239506642	0.426080067663
2108	851461	2541807	-0.801320283897	1.07000982373	-1.44771231513	-0.6497269088	0.807636674526	1.02111300956
2110	852037	2543114	-1.22183692443	-0.108955097138	-0.902993858092	-0.153858021374	0.559097041859	1.82854685917
21182	854980	2539572	-0.92167962216	0.848777675188	-1.21692471317	-0.823082726666	0.915885917892	1.19702346892
21193	855661	2539671	0.772925793409	-1.13583341492	1.2800239532	0.691264248089	-1.39694510651	-0.211435473267
21195	851493	2542598	1.33302063597	-1.2287089633	1.10899705429	0.145928318507	-0.160774589499	-1.19846245598
21477	852322	2543492	0.366810307341	0.544654920729	1.60338179063	-0.160792289853	-0.859752203437	-1.49430252541
21491	852438	2543414	1.13370259612	-1.00185734492	-0.116706635692	1.54082885222	-0.540592797823	-1.0153746699
21504	852515,852824	2541117	-1.06195081861	0.645381664409	-0.56248300525	-1.26807134724	1.18087172655	1.06625178014
21506	852523	2539253	0.0774107179226	-0.712812231537	-0.202343434524	-1.50271570538	0.696980439633	1.64348021388
21542	850370	2539764	-0.940808316327	-0.134892151291	-0.134892151291	-1.21059261891	0.626690032812	1.79449520501
2155	856831	2543580	-1.7380161118	-0.300681409624	1.22519820298	0.803420486006	0.614237569403	-0.60415873697
21568	851318	2542531	-1.90612340625	0.941522846799	-0.0172186042595	-0.112160074968	1.20613931365	-0.112160074968
21578	851403	2541000	0.820936872671	-0.327112891325	1.07287345878	0.828253565979	-0.690472929844	-1.70447807626
21600	851565	2540142	0.107002051083	-1.03275604225	0.335058845827	1.95783807515	-0.828539158411	-0.538603771396
21610	851634	3361415	0.200033436061	1.00393861159	-1.53341476951	-1.19575688646	0.824975998169	0.700223610141
21644	851814	2543037	0.290981259819	1.28412320739	-0.609698301932	-1.44871671679	1.15791146405	-0.674600912537
21650	851832	2543384	0.581882574696	-1.17322212435	1.00527723442	-0.0991708704265	-1.4252568754	1.11049006107
21659	851885	2542036	-0.850553818	-0.258201595517	0.68745087006	0.550100107678	1.423284503	-1.55208006722
21661	851899	2539292	0.655182799932	-1.63144861105	0.551664093098	1.39022824029	-0.803613671225	-0.162012851048
21662	851911	2540448	0.915794981226	-1.50238766042	1.19822692133	0.664970320895	-0.963385334233	-0.313219228802
21721	852647	2542850	0.362569771778	-1.55448335565	0.819672376149	-0.0998412147314	-0.916968476156	1.38905089862
21753	852644	2539207	-0.833723206864	0.500145692452	-0.601359214607	-1.26086000594	1.68636985806	0.509426876897
21761	852679	2542996	1.01285671719	-0.923383363664	0.822619778573	1.13789776341	-1.18110194708	-0.868888948424
21838	853175	2543005	1.07695080734	-1.28463445767	-0.637521512673	1.249291102	0.55330020053	-0.957386139525
2185	855104	2542327	0.668630103655	-1.36578863464	1.40448473494	0.743487753884	-0.959685882152	-0.491128075682
21858	856391	2542177	-0.354497695295	1.26863124926	-1.41728976513	1.23818490635	0.108385014365	-0.843413709546
21868	856478	2542776	0.316904808583	0.226392377839	1.16844387727	-1.49035104659	0.946992026287	-1.16838204339
2187	854392	2540426	1.52368394371	0.356158293727	0.559181023444	-0.994183482715	-1.49916737151	0.0543275933469
2188	852383	2540215	1.65798223627	-0.542402517146	0.151213137069	0.589378683982	-1.58534347235	-0.270828067828
21905	855675	2538862	-1.62107463802	0.785353316986	-0.634002211601	-0.093882422218	1.53084659462	0.0327593602393
21907	854715	2539878	-0.397666158936	0.733274369411	0.823697946784	0.861154995058	-1.97017131864	-0.050289833679
21915	854763	2542915	0.636796245082	0.193101918867	-1.39182169902	-0.048906151276	1.61520228486	-1.00437259852
21949	853307,853927	2543496	0.633459607545	-1.16105249408	0.927910913276	0.205674662112	-1.56072281161	0.954730122759
21950	853924	2543048	0.86252610923	-1.21303683037	1.0326660103	1.05395994157	-1.09201259367	-0.644102637059
21990	853575	2539635	0.794438013815	0.960445893012	-2.09236624533	0.229207034129	-0.0166358914696	0.124911195838
22002	853670	2540744	-0.170439008337	0.519568967032	-0.886456781348	-1.60858260948	1.18518517261	0.960724259527
22046	853906	2539670	-0.32714652887	1.54536399406	-1.62174395489	-0.447552242407	0.820698388138	0.0303803439716
2205	851665	2539753	1.31295675313	-0.100708165846	0.67716809646	0.452978267897	-1.82650253186	-0.515892419787
22050	853939	2542791	-0.854372771104	0.821797005797	-1.34506143959	-0.121928756234	1.65705662052	-0.15749065939
2208	851266	2541158	0.141697132614	-0.152157913605	-1.65881265281	-0.675271524695	1.1539242976	1.19062066089
22091	850829	2542509	0.575913856939	0.326543897151	1.22966017069	-1.83519377808	-0.713090269465	0.416166122769
22107	850949	2542902	-0.0101426838801	1.63037598486	-0.463542605805	-1.42607312517	0.861647720379	-0.592265290388
2212	852811	2539530	-0.267130003762	-1.56613587451	0.804909482482	1.24823445337	-0.899153282966	0.679275225388
22123	851069	3361354	1.02774179381	-0.328447603655	0.842111155209	0.977224926281	-1.25931513582	-1.25931513582
22228	855540	2542391	0.110366258892	1.9339382343	-1.2060661213	-0.889278731464	0.00329986864415	0.047740490928
22239	855609	2542799	0.687770169827	-0.979175104146	0.809643266058	1.35872851652	-0.547957730792	-1.32900911747
22495	855483	2542576	0.823234757619	-1.89605233555	0.941046032412	0.790096307102	-0.309739208564	-0.348585553021
2255	850685	2542842	-0.395568011278	1.46093011513	-0.687661031907	-1.42824828696	-0.0424470798399	1.09299429485
227	850906	2542435	0.959291368611	-1.13758195076	0.964414742992	0.531148049483	-1.58217557113	0.264903360803
22775	853662	2538738	-0.737537456806	-0.94455348883	0.00302959247432	1.34789323358	1.32579862988	-0.994630510294
22784	850561	2540597	1.22568576882	1.03515475592	0.452354010558	-1.0477886284	-1.43969366564	-0.225712241253
23082	851978	3361544	0.620301013528	-0.904459019075	0.745704870844	-0.0130163401368	-1.66307476003	1.21454423487
231	851158	2540626	1.87337181518	0.455842560563	-0.112396173749	-0.0907390507501	-1.0923042999	-1.03377485134
23194	852772	2541699	-1.46464867654	-0.21558367151	-1.10015050892	0.810559688125	1.00598439048	0.963838778372
2342	851455	2540183	-0.145705191838	-0.924195214567	1.64264004771	-0.00605182967967	-1.34771290046	0.781025088842
23455	854466	2538749	0.143871481136	1.53446465546	-0.984226712663	-1.30519314628	0.924321381355	-0.313237659013
23546	855612	2538772	0.341624287765	-0.708556573448	0.979376852844	1.28751913094	-1.64259460837	-0.257369089731
2355	853086	2541106	1.44231189579	-1.46202646007	-0.324987342477	0.137839645607	-0.801058362763	1.00792062391
2362	856203	2539290	1.70334554761	-0.61277094913	0.636020259308	0.140628001391	-1.46066318293	-0.406559676246
2381	850713	2541263	0.176286768805	-0.185387740323	0.702890842203	-0.220910044039	-1.86123065555	1.3883508289
2384	854999	2541916	-0.91113797783	0.664869054172	-0.598988195614	-1.20710274393	1.6609248919	0.391434971303
2404	856891	2541582	-1.05348487852	1.28253696951	-0.675946831328	-1.09672919118	1.21575006619	0.327873865327
2455	855441	2540113	-0.783383996047	0.843451453197	-1.61527919543	-0.212753334845	1.36234330538	0.405621767747
2467	854156	2540032	0.296464171826	0.34053410866	0.801426230925	-1.95840636878	-0.509201973259	1.02918383062
24678	852394	2539996	-0.894584325455	0.788804236962	-0.785172220117	-1.22996937304	1.37592264256	0.744999039085
24684	855465	2539851	1.10388123507	0.0784328113399	0.0258878061664	-2.00654361311	0.862707437536	-0.0643656769974
2490	854359	2540210	0.932273313263	-1.29095808495	-0.902915210375	-0.601841109208	0.407021229791	1.45641986148
2506	852376	2540083	-1.29984287299	-0.0102685601875	-0.675641851572	-0.538155878656	0.826557826834	1.69735133658
25175	856529	2542512	0.925999891635	-1.50713373833	0.690867501774	0.914657787597	-1.23069638527	0.206304942596
2531	852969	2543378	-0.461967317816	-1.34275387453	0.293451541412	1.87802832171	-0.572762234401	0.206003563627
2554	853133	3361487	0.164058499592	0.628232434498	0.402872947303	-1.76045231331	-0.755896672077	1.32118510399
257	850499	2541674	0.750255507903	-1.15173291656	0.652337893562	0.939739477713	-1.6183368362	0.427736873582
2616	850793	2542266	0.683023305909	-0.591542885018	1.22450300688	0.886002711803	-0.613768131924	-1.58821800765
26199	856345	2539559	-1.29821210002	0.262945757142	-1.02652123701	-0.236092159794	1.64688256997	0.650997169704
262	856733	2541631	-1.8286045479	1.27099107144	0.465160020922	-0.53551642792	-0.0986058524056	0.726575735868
26324	853218	2542082	-0.632567004531	-1.07932593223	-0.391053348148	-0.587941434595	0.948028267641	1.74285945186
26360	853256	2541250	0.755192018097	-1.22117568089	0.933732080048	0.542979064507	-1.5686012706	0.557873788838
2676	856844	2539741	0.50233404855	-1.53118820136	1.08139833493	0.518673264122	-1.23469623134	0.663478785097
2699	851100	2541017	1.18196533245	0.704528624671	0.494750898128	0.0416265478109	-0.531386721184	-1.89148468188
2701	856106	2542502	1.04711747028	-0.825789155861	0.213637757651	1.19899555131	-1.65467722346	0.0207156000787
2730	853097	2539269	1.0605484723	-0.619281401407	0.138293231527	1.50907298494	-0.960332456141	-1.12830083121
2739	855840	2543440	-0.837532064422	-0.828059461399	0.238826553496	2.04576085537	-0.0102455247851	-0.608750358255
2779	852371	2539938	1.15013751616	0.161934669412	0.51397662708	0.868951624518	-1.35745711675	-1.33754332042
2780	854543	2542090	1.18959250014	-0.885852082074	0.927920573321	0.858660270402	-1.13757338216	-0.952747879631
2781	855357	2543621	0.918782936724	-1.05459891681	0.946026045862	1.12746515272	-0.958267282902	-0.979407935593
2784	852039	2540819	1.11349968166	-0.649024108304	0.756546655838	1.0681300788	-1.09207704211	-1.19707526588
2786	855177	2543537	0.600792066323	-0.825430969408	0.524742437675	1.63698155205	-0.717046953194	-1.22003813344
2791	854142	2543436	-1.95754094165	0.625883677052	0.684260676638	-0.260206715703	-0.189825180144	1.0974284838
2794	855983	3361548	-0.778561373256	1.14624160978	-0.840514392209	-1.23880801174	1.28825788371	0.423384283712
2809	854474	2541192	0.429014020027	-0.346194539208	-1.43089441219	1.37122794847	-0.951816737169	0.928663720075
2811	853416	2542427	-0.768620371407	1.22756630548	-0.999218240859	-1.17010364318	1.04496562984	0.665410320124
2839	852230	2543488	-0.554938892596	1.57888736863	-0.775990327438	-1.34601208896	0.851009372643	0.247044567718
2856	853159	2539168	-0.307685665612	0.683061572471	-1.91977908777	-0.265927716162	0.757114536846	1.05321636022
2899	853846	2541592	-0.546815151794	1.18319277782	-1.39824450854	-0.90231610555	1.1032311918	0.560951796262
2900	853125	2542778	0.624101463489	-0.892846574801	1.23328156203	1.07558765741	-0.85514245419	-1.18498165394
2903	851797	2542017	0.841492675088	0.026087215366	0.214705767009	1.3949788275	-1.57828307436	-0.898981410607
2906	850427	2540434	0.701877435353	-0.644479849952	1.08497803395	0.742592763279	-1.83322532676	-0.0517430558649
2908	850868	2542885	-0.329164021907	-1.3597247284	0.233111818774	1.5900118372	-0.918971736793	0.784736831125
2926	855906	2542857	0.0811141060554	1.68151015603	-1.24173641192	-1.17554301995	0.445324815458	0.209330354336
2952	851015	2539416	-0.387445841393	-1.18151077062	-0.918688938651	1.83233399314	0.465067881127	0.190243676396
29641	852582	2543560	1.26455570844	-1.00144469355	0.869417763391	-0.123741318871	-1.53346665122	0.524679191814
2979	854973	2540105	-0.106883557971	1.25880012856	-1.02824125911	-1.53117308617	0.627256921265	0.780240853428
2983	855149	2539569	0.924922012919	-1.52947147161	1.04618428197	0.868062684057	-0.877949775538	-0.431747731799
2985	852177	2541526	-0.725427182425	1.16272730583	-0.87341001746	-1.3351908345	0.9468380128	0.824462715752
2986	856421	2541999	0.258372991978	-1.03042864966	0.0887765542533	1.95057784228	-0.99128182941	-0.276016909437
2991	852549	2539887	0.92993241774	-0.580070499475	1.2969782675	0.650477054854	-0.983374566652	-1.31394267397
2994	853386	2543228	-0.517623099852	-0.83691925993	-0.229161379079	-1.01690633587	0.769535471145	1.83107460359
3001	853521	2541086	0.589186399307	-1.06145588663	0.186191520338	1.81918579789	-0.825106146498	-0.708001684403
3020	853463	2543455	0.703632665312	-1.19833653151	0.556790516936	1.45733572777	-1.24997914875	-0.269443229757
3034	853747	2543164	1.03160525781	-2.06936563625	0.681118670192	0.424935060097	0.0236980145884	-0.0919913664433
30429	854772	2541744	-2.00014675685	0.480148045978	0.480148045978	1.23276919168	-0.0964592633935	-0.0964592633935
30493	851772	2542366	-0.850838764989	-1.00366551293	-0.351739580003	-0.51257235259	1.05420571989	1.66461049063
3060	851195	2543662	0.766851158217	-0.547516783634	0.965185433106	1.17747012883	-1.13278906565	-1.22920087087
3064	854778	2543351	-0.951568618766	1.06545605303	-1.02820696244	-0.988881099217	1.18944360537	0.713757022025
3073	853709	2541690	-0.28906572575	1.39230892336	-0.55088745226	-1.7147425049	0.410128281689	0.752258477861
3074	850747	2542651	0.907477037454	-1.25118292877	1.09241025776	0.969900480755	-0.868198518179	-0.850406329026
3084	854056	2541841	0.968892922877	-1.12991499586	0.93634531285	0.945764535236	-1.37641884349	-0.344668931618
30994	854900,851171	2538999	1.18439952522	-1.14646045279	0.918267594668	0.578528691637	-1.44825278778	-0.086482570953
31015	855750	2543344	1.6803608732	-1.09945893275	0.640890989325	-0.543984998609	-1.05695850959	0.379150578422
3119	852903	2540982	-0.217920252773	-1.41502637739	1.36420757772	0.954238461102	-1.02963508025	0.344135671593
31249	852452	2542172	0.439986871589	-0.151896499786	0.610605164475	1.5511501907	-1.26712109919	-1.18272462779
31283	850914	2542541	1.01369958141	-1.22278205233	0.520058009136	0.699880140865	-1.55566830361	0.544812624529
3133	853681	2540711	-0.209915847168	-1.78846191196	1.60331619339	0.329340112126	-0.162193043204	0.227914496821
3138	853667	2541208	-0.436606271523	1.32453032997	-1.19081419203	-1.19784604064	0.555411349193	0.945324825032
31431	853135	2543386	-0.359570740069	1.29981383045	-1.92577562512	0.0374531675112	0.578325703081	0.369753664147
31432	851419,851336	2539308	0.537639985731	-0.473595515412	0.801289721879	1.45587757893	-1.28509232475	-1.03611944638
31469	852477	2539859	-0.76419037246	1.31693578864	-1.15547378744	-0.828984980986	1.27908658903	0.152626763216
31471	852499	2541726	-1.54726062957	1.01290598423	0.513019923553	-1.00040071511	1.14096426939	-0.119228832497
31513	851458	2542928	1.04422255502	-0.656386825988	1.28752344037	0.118920898341	-1.67082482755	-0.123455240193
31563	851996	2540633	-1.03702319425	-0.938820072464	-0.475609634304	-0.201007660034	0.966495900381	1.68596466067
31571	852063	2541140	-0.704433469425	1.17562927221	-1.3388910263	-0.777059424303	1.25400786413	0.390746783692
31574	852068	2542537	-0.200922268169	1.22590729743	-0.459143921129	-1.67624586019	1.19538549805	-0.0849807459893
31576	852092	2539926	-1.16945025816	0.622318893804	-0.421781259078	-1.12306834065	1.60174725563	0.490233708462
3159	855324	2543490	-1.23001221416	0.82776410605	-0.794362315821	-0.860868796758	1.42444126055	0.63303796013
3160	850860	2541300	-0.909751907105	0.89441397099	-0.0168272957917	-1.42869089801	-0.0645197194636	1.52537584938
31613	852620	2539075	0.493261191816	-1.50289095622	0.958909315325	0.963500585752	-1.24175238206	0.328972245391
31619	852712	2539008	0.104107426551	1.73626352143	-0.89114991051	-1.4168180077	0.0553247690185	0.41227220121
31629	852796	2541508	-1.00330986364	1.76341432365	-1.0602340306	0.148197386331	0.678518530262	-0.52658634601
31631	852802	2540213	0.957100696903	-0.913703940759	1.07794984723	0.957100696903	-0.96467783376	-1.11376946651
31646	853122	2540968	0.570871433969	-1.76931434988	0.741956221474	0.872650454875	-0.964725306294	0.548561545859
31647	853130	2540323	0.889575919037	-0.125751602837	1.70938967702	-0.608451716866	-0.647824039063	-1.2169382373
31653	853193	2543505	1.27801539102	-0.0782313852995	0.837140983147	0.267065456113	-0.46853288194	-1.83545756304
31656	853202	2539801	1.21158541185	-0.719871501026	0.765862480402	0.943385288713	-1.34048970615	-0.860471973782
31659	853827	2542691	1.95713657506	-1.40128844144	-0.0495969939144	0.10145524895	-0.369429766829	-0.238276621827
31660	856370	2540527	-0.792016522985	-0.792016522985	1.69388740066	0.530234170305	0.513670374904	-1.1537588999
31661	853841	2542532	1.09424977473	-1.19166231535	0.86764778676	0.803361172504	-1.39763929215	-0.175957126495
31662	856409,850580	2543305	-0.123527129248	1.54257253313	0.437786807124	-1.6158442824	-0.742411725762	0.501423797156
31683	854702	2541267	0.662065860345	0.616898810808	1.01865241738	-0.0833974454307	-2.0250184386	-0.189201204501
31704	853336	2541761	1.13075045833	1.34948511705	0.109301605594	-1.41225131087	-0.905574870827	-0.271710999273
31709	853382	2540205	-0.90747136807	0.428265388246	-1.2075738887	-0.665111151577	1.58016157079	0.771729449319
3171	851360	2539231	-1.35440886086	0.220898340664	1.14979659088	-1.35440886086	0.849392614203	0.48873017596
31715	853490	2539705	-0.475832951266	1.03151839173	-1.2690523726	-1.12652440784	1.18205401845	0.657837321535
3175	855347	2542779	-0.543938171529	1.28378231683	-0.831300398156	-1.17000419971	1.40546334567	-0.144002893107
31762	850637	2539923	-0.976542387334	0.7643132889	-0.835233975673	-0.918431163811	1.686043303	0.279850934915
31777	850803	2541652	0.189789116973	-2.07614880778	0.798932889062	-0.249463400761	0.496075204384	0.840814998125
31797	850991	2543599	0.775569004989	-1.32864151343	1.0227135787	1.00150067725	-1.2366341213	-0.234507626211
31808	851096	2543637	0.650763397899	-1.82094735966	0.768201644482	-0.552954971582	-0.196627837271	1.15156512613
31812	851136	2539616	0.416475337329	-1.38397882641	0.554630850046	1.36653853851	-1.27726052937	0.323594629899
31823	854983	2540449	-0.691653824554	0.330429195566	-1.3091606735	-0.801749111551	1.23747188585	1.23466252819
31828	855077	2542162	-0.235051481715	0.936504163839	-0.235051481715	-1.94984143224	0.506898394789	0.976541837039
31840	855201	2542274	-0.853186862904	0.878481202967	-1.11834279093	-0.920325192431	1.44017106668	0.573202576615
31852	855320	2542225	-1.29326260686	0.493907522882	-0.252558945751	-1.12739268669	0.657196415048	1.52211030136
31858	855424	2540023	0.488933753122	-1.44519937314	1.11566321793	1.18212907174	-0.92606912808	-0.415457541576
31861	855454	2541887	-0.555516864327	1.26682589262	-1.06522793425	-0.803618425823	1.48322809223	-0.325690760446
31862	855490	2539120	-1.11656559349	-0.190803107204	0.853292780226	-1.31794775743	0.302168267385	1.46985541051
31885	855683	2539170	1.0410031215	-1.38592373711	0.862843339281	0.844527847651	-1.2333422129	-0.129108358424
31886	855692	2541362	0.574984020566	-1.29726872797	0.935964797825	0.957806130794	-1.45375075842	0.282264537205
31891	855710	2540821	0.553629118976	1.13525574774	-0.207964663061	-1.90517884788	-0.354322681047	0.778581325266
31902	853985	2539773	1.05078988899	-0.437171923894	1.13812148082	0.615899896421	-1.52087315574	-0.846766186605
31920	854187	2541976	-0.703111498688	1.27171813007	-1.46297276366	-0.694259553588	0.8402247052	0.748400980667
31924	854221	2541448	0.650099057143	0.3257829006	1.02947376802	0.708719350843	-1.0208563375	-1.6932187391
3193	851981	2543663	-0.107076459944	1.54051323632	-1.56033876307	-0.840011291312	0.421743869656	0.545169408346
31940	854391	2540061	0.942836047593	-0.623858213895	0.837963892854	0.196081664343	-1.91463395584	0.561610564942
31942	854425	5802714	-0.879462801531	1.19469763981	-1.28067469549	-0.783349724656	0.964798780132	0.783990801734
31948	854518	2540989	0.245355309805	-0.712243160316	0.774912412574	1.66619136743	-0.755738925832	-1.21847700366
31960	855902	2541436	-0.0909091082274	-0.866478233046	1.48675242723	1.20796845393	-1.04497123065	-0.692362309236
31969	855974	2541729	-0.399025729324	-1.68776942505	0.972697605797	0.695519683248	-0.649408004105	1.06798586943
31975	856011	2542396	1.28057348904	-0.400823062365	0.856210213838	-0.472072306936	-1.73757008877	0.47368175519
31978	856023	2539633	0.33886953438	1.66432737559	-0.890163544711	-1.4506677175	0.452855364289	-0.115221012046
31983	854511	2540385	-1.1170942461	1.78600294067	-0.302175528649	-0.622425953474	0.852718942148	-0.5970261546
31984	856048	2543483	0.327905088732	1.67764956502	0.273662061477	0.14720907365	-1.35039470816	-1.07603108072
31986	856077	2538705	0.0955119792704	0.289298420821	1.7412578834	-0.54070848955	0.0216162285993	-1.60697602254
320	851617	2539032	0.664958742133	-1.51776775826	1.11342252852	0.633235037857	-1.22603657373	0.332188023484
3218	851410	2541412	0.673452510157	-1.14803792191	-0.961028978941	-0.708897379113	0.570811427112	1.5737003427
32308	853844	2538942	0.781676952493	-1.80899564141	0.915156650638	0.900686366876	-0.674336240426	-0.114188088174
3238	851394	2541216	0.467636443433	1.39779245641	-0.320962174794	-1.6754832651	-0.608527652388	0.739544192439
32405	853345	3361531	0.139276913244	1.34758912252	0.277693980478	-0.949513072744	-1.6020454925	0.786998549005
32615	852287	2543620	0.804380944099	-1.65337747193	0.793348635159	1.10031631522	-0.864057875297	-0.180610547247
32731	854816	2542872	-0.389712786981	0.961057460573	-1.14534715973	-1.27090990835	1.30691004233	0.538002352162
3275	854538	2541985	0.357170066287	-1.08341237004	0.918041145322	1.42683647792	-1.31429050664	-0.304344812852
3279	856423	2542415	-0.887467458225	1.14096502076	-1.49856737666	-0.35950255577	1.15465517967	0.449917190221
3280	850522	2543647	0.936813206802	-0.327911703674	0.936813206802	0.623582414837	-1.91994967871	-0.249347446061
32808	850516	2541846	0.379556232837	-1.3175659891	0.878683991305	1.1084943282	-1.4102293463	0.361060783071
32809	850519	2542981	-0.876732626133	0.636208251048	0.448124908003	-1.4711401508	1.54370278458	-0.280163166701
3281	856597	2541110	-1.04930059284	0.756454348009	-1.56923942479	0.0575947802185	1.24343591148	0.56105497793
3304	853807	2538859	-0.985545049181	-0.720181639805	0.270590859988	-0.903546412652	1.83481332712	0.503868914533
3315	855986	2540174	0.624847541521	-1.35793211237	0.745060958993	1.22192499692	-1.30836702273	0.0744656376597
3325	852258	2540620	0.650037447402	-1.35972654376	1.31885608285	0.86872966536	-1.00581269939	-0.472083952465
3357	852198	2543074	-1.03982114753	-0.902734108639	1.06300105123	1.42531041745	-0.902734108639	0.35697789613
3371	856306	2543284	-0.414517109466	0.332887406672	-1.96151025411	0.230362845876	1.20108466641	0.611692444615
3374	852325	2539826	-0.701088166397	0.547838460492	0.746552787748	-1.69283471464	-0.21861984927	1.31815148207
3381	850981	2542480	0.431832415356	-1.18979667103	0.56099798589	1.58808628276	-1.2403353821	-0.150784630879
3408	855012	2540763	-0.812588674855	0.935656621459	-1.42900725076	-0.486381846738	1.43440297191	0.357918178978
3426	856571	2542880	-0.797988736045	1.49811146075	-0.56062587944	-1.41223545168	0.625554949248	0.647183657165
34343	851086	2539580	-0.625522680053	0.661790598462	-0.0623808196637	-1.64854174587	1.56083932499	0.113815322135
34372	853930	2543535	0.917051771366	-0.345092146296	1.17516200741	0.600020443415	-1.69527939556	-0.651862680332
344	856918	2542203	-0.850652569199	1.24196881285	-1.30378175403	-0.417169439703	1.36340960233	-0.033774652249
34433	851934	3361561	-0.478619968244	1.66678517712	-0.979675145742	-1.20906349233	0.31243226822	0.688141160976
3444	851168	2542384	-0.0186220522436	-1.66537979057	0.812213596879	0.70483080284	-0.930362634592	1.09732007769
3446	856307	2541477	1.72349348673	-0.6433455902	0.297686942554	-0.570481571057	-1.37210326118	0.56474999315
34482	856828	2539845	-0.559165475742	1.36193950686	-1.06088904553	-1.14799409757	1.15055166101	0.255557450977
34502	852724	2540079	0.269490658748	-1.1667276693	0.523592001687	1.23651430859	-1.52476291638	0.66189361666
3452	856255	2541476	1.08198916469	-0.798522892425	1.29706534133	0.508670443807	-1.22920045906	-0.860001598341
34602	853259	2543406	-1.82386969422	1.4731949795	0.35030910542	0.226888268759	0.276190129005	-0.502712788463
3475	852440	2542148	0.371877157357	-1.0284162479	1.25022412526	1.16531154603	-0.469607114161	-1.28938946658
3476	852521	2540573	1.73696755025	0.63958632848	0.0412498373824	-1.40590289591	-0.301454785426	-0.710446034776
3499	852740	2540050	-1.54915112068	-0.26636757888	0.300511965359	-0.79929075639	1.40415028999	0.910147200596
35	851862	2540525	-1.017478206	0.572391047358	-0.301218963963	-0.989985918513	1.88277565252	-0.146483611404
3521	852259	2541875	-0.399583098047	0.71884255248	0.109832884025	-2.00128615778	0.598357087057	0.97383673227
3572	852666	2542078	-0.171308141513	-0.670944561848	-0.0578028161832	-1.38356986474	0.436331391352	1.84729399293
3586	856226	2539663	0.74276430198	-0.42433617145	0.939958683948	1.17961014999	-1.11574400907	-1.3222529554
3597	850973	2540308	-0.21968241801	-1.26406898517	-0.487619086437	-0.145083377499	0.0950656827147	2.0213881844
36144	854539	2541210	0.206461462945	-0.010185498473	1.82630794447	-1.2075036898	-1.05237581314	0.237295594002
3615	856498	2540710	1.32678990856	-0.10501279475	0.995135420295	-0.66959619007	-1.66608557936	0.118769235327
